y,x,mass,size,ecc,signal,raw_mass,ep
442.19803581744657,354.33240901213173,2437.2368109582053,3.8263430600472272,0.43577621635030295,64.20450524534614,11233.0,0.004323274069112709
443.47251170046803,572.3599375975039,4512.619283143298,4.362312000606974,0.08789067559787796,54.06695178555464,30451.0,0.0015946229796669135
442.3322582906822,760.3571478651055,4016.4423610279473,4.3523636659261316,0.03668637269101198,45.05579315462887,29407.0,0.001651238749840988
444.2273437079317,874.2296591459802,5229.569591716329,4.546785017808648,0.054764694264733245,49.27977376287533,28517.0,0.001702776634773472
440.42995992838263,1015.4769375053287,3302.8712369415125,4.3353637650362975,0.0426943384847705,37.171029352568816,27439.0,0.0017696787597746139
445.5043630017452,955.1487031353433,4679.3257178154245,4.383768690892237,0.03759928345987841,51.25096471339034,29380.0,0.0016527563294966283
446.3083614295347,536.0672960215779,4176.108828019664,4.425246334922739,0.03704397088418425,47.02698410514388,30171.0,0.0016094227582768746
443.9572078907436,1064.0185128983308,927.8677402781383,3.8584986898540556,0.21998191347996388,23.091093991747297,13375.0,0.0036307998967548393
444.682,608.3624117647059,4787.178022679317,4.443389008668152,0.05996250507162196,52.65895824947249,30848.0,0.0015740995587051145
448.0524110287866,469.2633304992105,4636.804313025744,4.4221198460639615,0.03538424645655575,50.12456988452462,30227.0,0.001606440866071506
447.1033909149072,828.2195777351247,4401.387793792807,4.307487269522143,0.05693945376005851,51.53256342060677,30101.0,0.0016131657269793352
448.2235163253288,630.3873585029118,4303.673042388707,4.2846747227242865,0.009948092977024653,58.854129808233964,30525.0,0.0015907569729470272
448.3249490957001,845.3248293208768,4702.135213099956,4.409481394767291,0.02565114123934383,53.78535307833821,29726.0,0.0016335175392076103
449.3359075823334,435.09790656114376,4412.088544667032,4.443292886159781,0.04974327664273903,49.27977376287533,28463.0,0.0017060073700665835
448.3598230944648,452.30253610669615,4075.0148921289647,4.40169930937724,0.053470967849401016,44.77419444741244,29153.0,0.001665626411555027
449.0905058155261,666.3998377062483,5205.352102895717,4.485591394631131,0.0477932165249518,55.474945321636795,29452.0,0.0016487156341023527
451.236488240486,709.2597476766523,5423.872699695667,4.287037752934225,0.07657621341265337,66.73889361029401,29469.0,0.001647764462576782
455.34569721996905,373.88135093282204,3818.760068562013,4.510334387754326,0.11617793750398918,39.14222030308383,26620.0,0.0018241294030530738
459.19907708306255,617.0256726894579,4332.677709231999,4.353796504321247,0.08577130720657325,52.94055695668892,30533.0,0.0015903401487938073
456.5453543672428,891.5570119475699,4855.324909825694,4.431024167942851,0.07792862504543173,56.03814273606966,29053.0,0.001671359869084738
458.1029133029133,581.144892944893,4011.3735842980514,4.37373057349434,0.10682167716211848,48.434977641226034,29744.0,0.0016325289264213477
458.56274376276855,768.379000804804,4548.6639176670005,4.409023125977098,0.08412732930576783,49.842971177308186,29403.0,0.0016514634005778187
460.01134958984153,800.4728059332509,5011.893791038029,4.422656935616185,0.02229368839776245,53.78535307833821,27706.0,0.0017526233046550473
459.2150109850959,911.9875898105813,4742.403828231905,4.430811252558424,0.028047618045443867,57.44613627215181,29206.0,0.001662603599012377
460.26380609236816,546.1054045201441,4298.604265658811,4.48348865149055,0.07971081572704122,51.8141621278232,30197.0,0.0016080369328149726
459.89660183322155,352.39872568745807,2519.1820347581865,3.900363130640623,0.38863823055921276,51.25096471339034,11664.0,0.004163495981437106
463.1030289507447,1047.2647403358064,5048.220024268949,4.556096863666869,0.04918789144760052,48.716576348442466,26602.0,0.0018253637766047998
461.7583422024667,494.08232642584363,4497.976150368043,4.3929207205766465,0.051894763150812005,50.40616859174105,29757.0,0.001631815672171106
463.50650423291347,834.4494459357147,4091.3476171475177,4.333656282803186,0.04218605116312599,48.9981750556589,27776.0,0.0017482060922561816
463.0543850408217,639.3953120884909,4276.921165203145,4.412986915450082,0.05216574450367484,50.40616859174105,30281.0,0.0016035759159896826
463.8942086673768,694.2047429500476,5022.87614061947,4.478155510140302,0.06340525959082914,53.78535307833821,29076.0,0.0016700376814007727
463.53862433862435,734.8504409171076,798.3323349585803,3.693552225477263,0.3043649099181608,21.401501748448712,15588.0,0.0031152755038841282
466.22218682298967,1003.0441570026762,4419.410111054659,4.480221462239035,0.01561826989858187,46.74538539792745,29051.0,0.0016714749408741742
466.40420094739466,928.0011219147344,4517.9696585804095,4.351793619166068,0.086350648996721,49.561372470091754,29922.0,0.0016228166869254055
468.0799574191259,852.231119522148,4761.552540322622,4.423510968378146,0.058696637248881696,52.94055695668892,27970.0,0.0017360796601610705
466.79855421686744,966.0477108433735,584.3173174740931,3.1487614700355953,0.20621349236280456,19.148712090717268,15536.0,0.0031257038795251026
468.15614284025065,1086.434019155729,4762.960533858704,4.408235598311542,0.06144850554689745,53.78535307833821,25674.0,0.0018913476489438496
466.14419420883297,1180.1004679730916,1925.5719599459512,3.779476140248282,0.3125595433347107,38.01582547421811,8608.0,0.005641958957050337
468.05692767748366,714.2258832650349,5085.109454914301,4.459841608696371,0.03217050830770295,58.854129808233964,29707.0,0.001634562374735539
466.99600456621005,1108.5011415525114,986.7218700863723,3.9197136695352572,0.42853684999488845,24.217488820613017,12100.0,0.00401344761594909
472.0629193482131,590.4228399287964,4113.030717603183,4.348701056218073,0.07666791723730257,47.308582812360314,30209.0,0.0016073981256864679
471.42613472101766,756.3413558832033,3896.1997130465315,4.302867865794021,0.050990561823779576,47.87178022679318,29511.0,0.0016454192078698207
473.2117373319545,626.1737978283351,4356.895198052612,4.380471906788514,0.008161133522067042,50.96936600617391,31196.0,0.00155653891405687
472.488899046624,944.1238735797309,4312.402602312416,4.282699798681461,0.03922156912477104,53.222155663905355,29139.0,0.0016664267264276471
474.23237731038876,988.261822817081,4418.283716225794,4.45239675217189,0.030382521740118983,47.02698410514388,28974.0,0.0016759172850835682
467.62618956985153,1132.1617814998096,739.7598038575627,3.9186143772038577,0.42120715595263836,21.119903041232284,11719.0,0.004143952378696891
475.2651094304263,520.2345224549896,4207.366284520687,4.342361185185573,0.06177630631622799,43.36620091133029,30510.0,0.0015915391074419012
475.37350148984825,1071.3800152449587,4063.7509438403076,4.291020997569219,0.048639470198189094,47.590181519576745,25579.0,0.0018983726349760313
475.0767730249408,537.5716176675492,4042.0678433846424,4.324890937566816,0.05177672662829474,50.96936600617391,30649.0,0.0015843206528407445
473.89281973699525,1018.2094728267194,4839.555382221573,4.557097326255341,0.037162566540267124,47.02698410514388,27717.0,0.001751927693598924
476.9559752246782,666.0813092057323,4637.367510440176,4.347725891485772,0.04796590405180862,54.348550492771075,29809.0,0.0016289688767335794
475.04922394678493,1165.4780487804878,635.0050847730506,3.8580695516266252,0.2094451069213731,18.022317261851548,11116.0,0.004368786335832904
476.4448330002855,503.21852697687694,3945.761085516623,4.396809044577558,0.06986737615185315,43.929398325763145,29754.0,0.0016319802139827177
478.3973453222008,800.4834082637551,1315.3475614079466,3.98788574466236,0.4691899358895301,31.82065391545664,10968.0,0.004427748648675026
472.90294561933536,878.2122356495469,745.6733767091077,4.527901083009948,0.3563330072545525,17.177521140202256,15644.0,0.003104122486785196
479.11200498908636,437.51468662301215,4515.435270215462,4.592777779632265,0.022120138567318957,43.929398325763145,28852.0,0.0016830043544159364
478.3257871454593,683.5430002602134,4328.735327330969,4.361308545612042,0.04772075323113496,48.9981750556589,29407.0,0.001651238749840988
478.9702156795618,390.43190688120507,4112.749118895967,4.407402506056566,0.03238864921690207,44.49259574019601,27802.0,0.0017465710790200912
480.0485852953325,1036.4971602643536,5454.003761367825,4.465365361865981,0.07925769216813079,57.727734979368236,26640.0,0.001822759833412977
482.1525054466231,1120.312854030501,646.2690330617079,3.6660130136323854,0.2547149875280592,22.809495284530865,12281.0,0.003954286905421292
485.2076028676426,930.0118079402374,4674.2569410855285,4.3903596146141926,0.067440471430712,53.50375437112178,28872.0,0.0016818384349871582
486.19103896103894,615.1941558441558,4336.620091133029,4.333979305831607,0.05821912070503128,50.40616859174105,29846.0,0.001626949312993686
486.2467716148075,853.4254089287911,4579.358176753592,4.389006121965944,0.04532572578970397,51.8141621278232,26168.0,0.0018556400150883032
